username,tweetcreatedts,text
inienjiee,2022-07-30 23:18:24,"RT @MstrYoda: Kpd yg tidak terhormat @kemkominfo ,
Mengapa kalian begitu tidak bijak dalam melakukan sesuatu? Kalian sangat merugikan masya…"
Amaliamukmilaa,2022-07-30 23:18:22,"RT @SportsTime_id: Semoga Kominfo Mendengar ini ya😏

#BlokirKominfo GitHub Paytren Pake VPN Paypal Ardhito Johnny G. Plate Gmail Google Dri…"
abdfadill,2022-07-30 23:18:19,"RT @madisnur: Mungkin kita masih inget kelakuan @kemkominfo pada 2019, dia asal aja blokir2 Internet di Papua. Bener2 merugikan Rakyat dan…"
fauxamant,2022-07-30 23:18:18,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
Otonashi_Yuki,2022-07-30 23:18:17,"Day 2 steam masih diblok Kominfo -_-
PayPal masih susah diakses juga -_-
Nyusahin emang Kominfo

#BlokirKominfo"
Natra_Exa,2022-07-30 23:18:14,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
sassypixie_,2022-07-30 23:18:11,RT @Fiar098: Layanan internet harusnya gaboleh dipegang sama kominfo lagi selama yang masih duduk disana para boomer tolol asal blok gajela…
ndikska,2022-07-30 23:18:11,"RT @NdrewsTjan: Masalah Steam dan @kemkominfo ini itu sengaja dibuat rame krna masalah ini kali ya. 

Mau menutupi Hasil Autopsi Brigadir J…"
IzenRais,2022-07-30 23:18:07,RT @cybsquad_: situs slot judi gak diblokir karena udah daftar ke kominfo. Wwkwkwkw #BlokirKominfo https://t.co/ySc9Y8wMGS
aldinyink,2022-07-30 23:18:07,"RT @MstrYoda: Kpd yg tidak terhormat @kemkominfo ,
Mengapa kalian begitu tidak bijak dalam melakukan sesuatu? Kalian sangat merugikan masya…"
bidadariliar_,2022-07-30 23:18:06,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
lust_mp4,2022-07-30 23:18:03,RT @Fiar098: Layanan internet harusnya gaboleh dipegang sama kominfo lagi selama yang masih duduk disana para boomer tolol asal blok gajela…
heisbaekhyun,2022-07-30 23:17:57,"RT @MstrYoda: Kpd yg tidak terhormat @kemkominfo ,
Mengapa kalian begitu tidak bijak dalam melakukan sesuatu? Kalian sangat merugikan masya…"
Amaliamukmilaa,2022-07-30 23:17:55,"Terimakasih kominfo🙏🏼
Btw PayPal w gk kosong sih tp yaudahlah yaa, itung2 sedekah ke kominfo🙃  #BlokirKominfo https://t.co/TCSQfDUwIi"
HDaun99,2022-07-30 23:17:49,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
Kucingimpian,2022-07-30 23:17:48,RT @Fiar098: Layanan internet harusnya gaboleh dipegang sama kominfo lagi selama yang masih duduk disana para boomer tolol asal blok gajela…
alim_tjr,2022-07-30 23:17:47,"RT @MstrYoda: Kpd yg tidak terhormat @kemkominfo ,
Mengapa kalian begitu tidak bijak dalam melakukan sesuatu? Kalian sangat merugikan masya…"
plsb19winravn,2022-07-30 23:17:45,"Paypal masih gak bisa dibuka ya?
Ngeselin emang #BlokirKominfo"
WACHIWlN,2022-07-30 23:17:43,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
tydacsombong,2022-07-30 23:17:40,Kocak gaming #BlokirKominfo https://t.co/SyqUgL530x
_scarecrows,2022-07-30 23:17:40,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
ary_wisesa,2022-07-30 23:17:39,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
pinkeuspecs,2022-07-30 23:17:37,"RT @Avendi_Prasetyo: Steam, PayPal, Battlenet, Epic Games dan lainya diblokir di Indonesia 
Johnny G. Plate harus mundur

#BlokirKominfo /…"
sopansanthuy,2022-07-30 23:17:35,RT @Fiar098: Layanan internet harusnya gaboleh dipegang sama kominfo lagi selama yang masih duduk disana para boomer tolol asal blok gajela…
abuuhaniff,2022-07-30 23:17:33,"RT @NdrewsTjan: Masalah Steam dan @kemkominfo ini itu sengaja dibuat rame krna masalah ini kali ya. 

Mau menutupi Hasil Autopsi Brigadir J…"
MangUcuy,2022-07-30 23:17:31,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
bildzn,2022-07-30 23:17:26,"RT @MstrYoda: Kpd yg tidak terhormat @kemkominfo ,
Mengapa kalian begitu tidak bijak dalam melakukan sesuatu? Kalian sangat merugikan masya…"
Devi_asha69,2022-07-30 23:17:18,"Mending semua pejabat kominfo di ganti sama mahasiswa teknik informatika aja deh, yang lebih fresh lebih seger pemikiranya #BlokirKominfo"
basoamir,2022-07-30 23:17:00,"RT @ekowboy2: Ini akibat kardus digembok..

Akhirnya Jokowi diserang pendukungnya sendiri dari buzzer receh sampe Influencer papan atas, ki…"
azureru,2022-07-30 23:16:59,"RT @madisnur: Mungkin kita masih inget kelakuan @kemkominfo pada 2019, dia asal aja blokir2 Internet di Papua. Bener2 merugikan Rakyat dan…"
Yoruu7988,2022-07-30 23:16:57,"RT @Yoruu7988: Katanya Dukung E-sport indo malah blokir Game Game Mangsud Amad dah

#BlokirKominfo https://t.co/6RXU0BfwuC"
estehesjeruk__,2022-07-30 23:16:53,"Saya telah mengirimkan #ShopeePayTHR 
Ayo, ambil di sini sebelum habis : 

https://t.co/uLy27Ttzt4 (100orang) 

Tag :
Situs LPDP Andy Carroll pake vpn Malmingan Situs Dota Tidur
#ShopeeAffiliate #JusticeForGaram #BlokirKominfo #ReneOut"
MFaris14,2022-07-30 23:16:52,#BlokirKominfo Kominfo ga jelas
AbbeNuma,2022-07-30 23:16:50,RT @Fiar098: Layanan internet harusnya gaboleh dipegang sama kominfo lagi selama yang masih duduk disana para boomer tolol asal blok gajela…
Ardiansyah_User,2022-07-30 23:16:46,RT @Ghis_Geralt: Network and Sharing Center &gt; pilih Wi-Fi / Ethernet (kalau pake ethernet) &gt; Properties &gt; Internet Protocol Version 4 &gt; Pil…
tonichan157,2022-07-30 23:16:43,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
Cvbnkjhgfcxdrtg,2022-07-30 23:16:41,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
anna_istia,2022-07-30 23:16:31,"RT @sentuhdisini: Cara Praktis ngakalin yg di #BlokirKominfo , ga usah Pake VPN ! , Ngebuka dari PC &amp; Smartphone juga bisa 👌 - *ini memakai…"
joe_ccc1,2022-07-30 23:16:28,Pak @jokowi kementrian sampean yang ini masih mau dipertahankan? Kok dr dulu isinya orang2 yg otaknya jaman batu padahal ngurusin teknologi yang berhubungan sama masa depan  #BlokirKominfo https://t.co/GU8vD4XaeI
yogabayuuu,2022-07-30 23:16:27,RT @kfreiii: @kemkominfo Kata temen syaa yang pernah magang di situ aja gitu ngomongnya. Gimana mau memajukan teknologi Indonesia kalo isin…
afrazari,2022-07-30 23:16:26,"#BlokirKominfo Inget partainya apa, terus 2024 jangan dipilih"
sandwichlava,2022-07-30 23:16:21,RT @Fiar098: Layanan internet harusnya gaboleh dipegang sama kominfo lagi selama yang masih duduk disana para boomer tolol asal blok gajela…
AiniLat81581853,2022-07-30 23:16:20,"RT @itsarches: Sertifikasi mentolol

#BlokirKominfo https://t.co/oZpGNi5WK5"
RoTogel,2022-07-30 23:16:17,"Hasil Pengeluaran MICHIGAN
Hari Ini : Minggu 31-07-2022
Result  : 0 3 8 2
SHIO    : ULAR
Salam JP Kepada pemenang
#BlokirKominfo"
doyeee_,2022-07-30 23:16:16,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
acovja,2022-07-30 23:16:14,"RT @MstrYoda: Kpd yg tidak terhormat @kemkominfo ,
Mengapa kalian begitu tidak bijak dalam melakukan sesuatu? Kalian sangat merugikan masya…"
flava_chan,2022-07-30 23:16:14,RT @cybsquad_: situs slot judi gak diblokir karena udah daftar ke kominfo. Wwkwkwkw #BlokirKominfo https://t.co/ySc9Y8wMGS
jaya4_d,2022-07-30 23:16:13,"Hasil Pengeluaran MICHIGAN
Hari Ini : Minggu 31-07-2022
Result  : 0 3 8 2
SHIO    : ULAR
Salam JP Kepada pemenang
#BlokirKominfo"
i_sanzz,2022-07-30 23:16:08,Ngikut #BlokirKominfo #KominfoKontol   #ProtesNetizen https://t.co/8L9k1Vl5Ao
rheza_rfa,2022-07-30 23:16:07,"Steam legal ❌
Situs judi legal ✅  

#BlokirKominfo"
tyunnswift,2022-07-30 23:16:07,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
hizkiachrisan,2022-07-30 23:16:04,RT @Fiar098: Layanan internet harusnya gaboleh dipegang sama kominfo lagi selama yang masih duduk disana para boomer tolol asal blok gajela…
rudrutrutd,2022-07-30 23:16:04,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
catreonot,2022-07-30 23:16:01,"RT @asyidiqihasbi: Steam sama Epic Games diblokir, lah gw kan ngerender 3D pake Unreal, buka aplikasinya dari Epic.

Ganggu orang kerja aja…"
Nana20210223,2022-07-30 23:15:57,RT @Fiar098: Layanan internet harusnya gaboleh dipegang sama kominfo lagi selama yang masih duduk disana para boomer tolol asal blok gajela…
iamnotdeveel,2022-07-30 23:15:54,RT @Fiar098: Layanan internet harusnya gaboleh dipegang sama kominfo lagi selama yang masih duduk disana para boomer tolol asal blok gajela…
pluviophiee,2022-07-30 23:15:50,RT @Fiar098: Layanan internet harusnya gaboleh dipegang sama kominfo lagi selama yang masih duduk disana para boomer tolol asal blok gajela…
Awibowo__,2022-07-30 23:15:50,"RT @ndagels: Steam, epic games, battlenet diblokir tapi kok ini game yg nuansa judinya kuat malah di kasih ijin kominfo, lawak bener #Bloki…"
Adolfrizky_,2022-07-30 23:15:49,"kominfo goblok ... udah beli2 game ori dan kena PPN pulak malah di blok storenya , SURUH DAFTAR PSE ? LAH ITU PAJAK PEMBELIAN BUAT APA AJG kalo di blok juga hadehhh goblok goblok goblok goblok!!!! ,mau nyari duit korupsi gini amat #BlokirKominfo"
riannnadrrr,2022-07-30 23:15:48,"Kehidupan Terus berjalan, berhentilah rebahan dan ayo #BlokirKominfo"
chyclopeeps,2022-07-30 23:15:45,RT @Fiar098: Layanan internet harusnya gaboleh dipegang sama kominfo lagi selama yang masih duduk disana para boomer tolol asal blok gajela…
reprabo07,2022-07-30 23:15:44,RT @KontraS: Ada yg blokir tapi tanpa mikir? Ada! @kemkominfo melakukan pemblokiran massal pd sejumlah PSE yg belum mendaftarkan usahanya.…
dlvnantna,2022-07-30 23:15:43,"RT @SportsTime_id: Semoga Kominfo Mendengar ini ya😏

#BlokirKominfo GitHub Paytren Pake VPN Paypal Ardhito Johnny G. Plate Gmail Google Dri…"
ibbellanjrah,2022-07-30 23:15:43,"Suwe-suwe Ncen Asu owg..! #kominfo #BelaDIY  #Bebaskan5WargaDIY Lawak Jilbab Tidur Capres Andy Carrol  #ReneOut #BlokirKominfo #KominfoKontol #comunityshield
Jokowi Kumpulkan Relawan di Istana Bogor, Bahas Sikap Politik 2024 https://t.co/FSDzxIcOUy"
adnvdn,2022-07-30 23:15:35,RT @Fiar098: Layanan internet harusnya gaboleh dipegang sama kominfo lagi selama yang masih duduk disana para boomer tolol asal blok gajela…
kakisendiri,2022-07-30 23:15:33,"RT @NdrewsTjan: Masalah Steam dan @kemkominfo ini itu sengaja dibuat rame krna masalah ini kali ya. 

Mau menutupi Hasil Autopsi Brigadir J…"
glukolicious,2022-07-30 23:15:33,"RT @NdrewsTjan: Masalah Steam dan @kemkominfo ini itu sengaja dibuat rame krna masalah ini kali ya. 

Mau menutupi Hasil Autopsi Brigadir J…"
myosoreufu,2022-07-30 23:15:29,"RT @powls_art: Paypal mengenai penggunaan google public dns ( dan dns lainnya ). 
mereka bakal berusaha tanganin, sabar saja teman untuk te…"
evazells,2022-07-30 23:15:29,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
aden_undertaker,2022-07-30 23:15:27,"Ketemu anggota KOMINFO culik satu aja gan 
Sisa gebukin aja
Semakin gk guna yg ada korupsi 
@kemkominfo 
#ProtesNetizen #BlokirKominfo https://t.co/SH3i53lzFQ"
deko1618,2022-07-30 23:15:26,Tolong buka lah steam akun gue ada di situ 😭🥱🥱#BlokirKominfo
reggayfreak,2022-07-30 23:15:24,RT @KontraS: Ada yg blokir tapi tanpa mikir? Ada! @kemkominfo melakukan pemblokiran massal pd sejumlah PSE yg belum mendaftarkan usahanya.…
Rafxion3,2022-07-30 23:15:05,"RT @MstrYoda: Kpd yg tidak terhormat @kemkominfo ,
Mengapa kalian begitu tidak bijak dalam melakukan sesuatu? Kalian sangat merugikan masya…"
gsptaa,2022-07-30 23:15:01,"RT @MstrYoda: Kpd yg tidak terhormat @kemkominfo ,
Mengapa kalian begitu tidak bijak dalam melakukan sesuatu? Kalian sangat merugikan masya…"
gataeu6,2022-07-30 23:14:58,"RT @MstrYoda: Kpd yg tidak terhormat @kemkominfo ,
Mengapa kalian begitu tidak bijak dalam melakukan sesuatu? Kalian sangat merugikan masya…"
ana3k29,2022-07-30 23:14:53,"RT @MstrYoda: Kpd yg tidak terhormat @kemkominfo ,
Mengapa kalian begitu tidak bijak dalam melakukan sesuatu? Kalian sangat merugikan masya…"
sujaji_,2022-07-30 23:14:50,"RT @ostenrainala: Teruntuk jajaran Kemkominfo,
Patut di pertanyakan kinerja kalian 🥺 ga main block sembarangan gini man #BlokirKominfo http…"
hellosundai,2022-07-30 23:14:43,"Yuk masih bisa pakai Ovo, GoPay, atau Dana walaupun Paypal diblokir oleh @kemkominfo #BlokirKominfo #SaveFreelancerIndonesia
Kalo berani blok Judi Online! https://t.co/E1ZS2UYgWC"
Bahtiar041221,2022-07-30 23:14:42,"Bapak kok tega banget si...

#kominfo #BlokirKominfo"
sujaji_,2022-07-30 23:14:42,"RT @FloxScop: Kominfo mengajari anak bangsa untuk melakukan crack dan menggunakan game bajakan🫣
#BlokirKominfo #KominfoKontol https://t.co/…"
sujaji_,2022-07-30 23:14:28,"RT @oxxtan: dahlah bikin ginian aja
gegara gua dah mentok keselnya

#KominfoKontol
#BlokirKominfo https://t.co/lPlovWZk0o"
FaxesFaxy,2022-07-30 23:14:27,"39 DOLLAR SAYA DI KEMANAIN YA, KOMINFO??? #BlokirKominfo"
LahUdahan,2022-07-30 23:14:24,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
sujaji_,2022-07-30 23:14:24,"RT @sLuffiO: komintod 🤓🤓
#KominfoKontol #BlokirKominfo https://t.co/9uLxPcLOhV"
star9aze_,2022-07-30 23:14:23,"RT @NdrewsTjan: Masalah Steam dan @kemkominfo ini itu sengaja dibuat rame krna masalah ini kali ya. 

Mau menutupi Hasil Autopsi Brigadir J…"
SeutasHasrat,2022-07-30 23:14:22,RT @kfreiii: @kemkominfo Kata temen syaa yang pernah magang di situ aja gitu ngomongnya. Gimana mau memajukan teknologi Indonesia kalo isin…
annwww_,2022-07-30 23:14:21,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
pandebaik,2022-07-30 23:14:18,"RT @antonemus: selamat pagi kecuali kemkominfo, johny, sammy, dan semua yg suka blokir internet.

#ProtesNetizen 
#BlokirKominfo"
FikriRiyadi1,2022-07-30 23:14:15,"RT @Z3nn_12: Suruh anak bangsa buat app sendiri tapi tool developer di blockir, situ punya otak tidak? 

#BlokirKominfo #KominfoKontol http…"
icanmori,2022-07-30 23:14:11,"Kominfo buat peraturan bahwa setiap peserta harus menempatkan data mereka di Indonesia artinya harus pakai data center di Indonesia. Tapi, mereka yg membuat peraturan mereka juga yg melanggar 😓🙄 malah pakai server USA 🤣 Fix #BlokirKominfo https://t.co/x9f2KXlR7j"
sujaji_,2022-07-30 23:14:07,"RT @remotivi: Mohon doa dan dukungannya untuk #ProtesNetizen siang ini di depan gedung Kominfo.

Kritik digital ✅
Datang langsung ✅
Tidak m…"
sujaji_,2022-07-30 23:13:58,RT @kfreiii: @kemkominfo Kata temen syaa yang pernah magang di situ aja gitu ngomongnya. Gimana mau memajukan teknologi Indonesia kalo isin…
sujaji_,2022-07-30 23:13:49,RT @Zadakidi: Gini aja: kalo kalian mau #blokirkominfo kalian tandai aja menterinya; Johnny G. Plate dari Partai NasDem. Ramein aja boikot…
sujaji_,2022-07-30 23:13:42,"RT @ratcebong: Bukannya ngusik lapak judi slot, malah ngurusin hal-hal yang ga seharusnya di usik. Lembaga tolol. 
#BlokirKominfo https://t…"
sujaji_,2022-07-30 23:13:34,"RT @Z3nn_12: Suruh anak bangsa buat app sendiri tapi tool developer di blockir, situ punya otak tidak? 

#BlokirKominfo #KominfoKontol http…"
pennyw1zz,2022-07-30 23:13:34,@qorygore INTERNET CEPAT BUAT APA ???? #BlokirKominfo
kentankkgoreng_,2022-07-30 23:13:32,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
PasarligaO2,2022-07-30 23:13:29,"Jadwal pertandingan sepak bola

🏆Italian Cup🏆
31 - 01 Agustus 02:00 WIB
Bari vs Padova

#BlokirKominfo https://t.co/zwE2K7HN70"
starryhsi2,2022-07-30 23:13:29,"RT @rick3p9: Sekalinya bersaksi langsung nyusahin se Indonesia 
#FotoProfilBaru #BlokirKominfo https://t.co/I8dwzkFpRu"
ferywardhani17,2022-07-30 23:13:29,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
al_ilo,2022-07-30 23:13:27,"RT @ekowboy2: Ini akibat kardus digembok..

Akhirnya Jokowi diserang pendukungnya sendiri dari buzzer receh sampe Influencer papan atas, ki…"
sujaji_,2022-07-30 23:13:24,"RT @safenetvoice: Cek aja, ternyata banyak pasal yang bikin hak atas privasi dan kebebasan berekspresi kita terancam dan dengan platform di…"
LivetopiaOfc,2022-07-30 23:13:20,"RT @AkutagawaCh: Tolong lah ini Blokir blokir semua, saya makan apa nanti. Kami para Freelance bakal mati perlahan, mana katanya membela ge…"
fukurokujuID,2022-07-30 23:13:19,"Ini hanya pendapat saya, kalo punya pendapat lain silahkam berkomentar. Kalo suka silahkam di like dan bagikan 😉 
#IMHO #BlokirKominfo"
fukurokujuID,2022-07-30 23:13:18,"Yang jadi concern buat saya adalah kenapa WIKIPEDIA, STACKOVERFLOW, dsb harus ikut daftar PSE, oh dude! Keuntungan dari mana? Coba bisikin siapa tau saya belum tau.
#BlokirKominfo"
fukurokujuID,2022-07-30 23:13:18,"*Data itu apa aja? Minimal (Email dan No. Telp) bahkan kalo sampai butuh data tanggal lahir, dsb itu sih better harus wajib ikut kebijakan PSE #IMHO
#BlokirKominfo"
fukurokujuID,2022-07-30 23:13:17,"Sebenarnya itu hal yang bagus JIKA diterapkan hanya di aplikasi YANG mengumpulkan data* penduduk Indonesia dan juga yang memiliki Nilai Transaksi yang menguntungkan.
#BlokirKominfo"
fukurokujuID,2022-07-30 23:13:16,"Sebagai orang yang bekerja di bidang IT, mau ikut berpendapat terkait kebijakan PSE. 
#BlokirKominfo"
alhudrialfito,2022-07-30 23:13:16,"RT @itsarches: Sertifikasi mentolol

#BlokirKominfo https://t.co/oZpGNi5WK5"
YuukiOh2,2022-07-30 23:13:13,RT @Fiar098: Layanan internet harusnya gaboleh dipegang sama kominfo lagi selama yang masih duduk disana para boomer tolol asal blok gajela…
tinggidikit,2022-07-30 23:13:12,RT @Fiar098: Layanan internet harusnya gaboleh dipegang sama kominfo lagi selama yang masih duduk disana para boomer tolol asal blok gajela…
alhudrialfito,2022-07-30 23:13:09,"RT @secgron: Cuma klak-klik untuk cek PSE terdaftar, error dari webnya, yang disalahin tetap kita 😂

Keren banget emang proyek yang nilainy…"
ichaGM,2022-07-30 23:13:07,"RT @madisnur: Mungkin kita masih inget kelakuan @kemkominfo pada 2019, dia asal aja blokir2 Internet di Papua. Bener2 merugikan Rakyat dan…"
nura4kura,2022-07-30 23:13:06,"Pelanggaran akan hak-hak privasi setiap warga negara yang telah diatur dalam UUD 1945
#BlokirKominfo 
Dulu sewaktu sekolah selalu diajari hal tersebut, merupakan kurikulum pembelajaran yang ada mata pelajaran PPKn/PKn
Sekarang? Warga negara diawasi dan dibatasi
#BlokirKominfo"
zukoest,2022-07-30 23:13:05,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
sandyprasetya,2022-07-30 23:12:58,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
krikpikusus,2022-07-30 23:12:56,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
WSetyorini2,2022-07-30 23:12:51,"RT @madisnur: Mungkin kita masih inget kelakuan @kemkominfo pada 2019, dia asal aja blokir2 Internet di Papua. Bener2 merugikan Rakyat dan…"
jamal_bawean,2022-07-30 23:12:51,"RT @ekowboy2: Ini akibat kardus digembok..

Akhirnya Jokowi diserang pendukungnya sendiri dari buzzer receh sampe Influencer papan atas, ki…"
luoxqi,2022-07-30 23:12:49,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
dwi59802407,2022-07-30 23:12:46,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
sagittariusdec_,2022-07-30 23:12:37,"RT @MstrYoda: Kpd yg tidak terhormat @kemkominfo ,
Mengapa kalian begitu tidak bijak dalam melakukan sesuatu? Kalian sangat merugikan masya…"
tooriend,2022-07-30 23:12:37,"RT @Vikkristian12: Selamat pagi dan selamat berakhir pekan, steam udah diblokir tapi slot belum di blokir padahal beli game di steam udah b…"
Cheezydatte,2022-07-30 23:12:34,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
sujaji_,2022-07-30 23:12:32,RT @komikazer: kira-kira seperti ini… #BlokirKominfo https://t.co/XmHH9PVFia
dederduer,2022-07-30 23:12:25,"RT @AfiyahKamila7: Yang paling penting dari doa itu adalah pengakuan bahwa kita lemah dan butuh Allah

Google drive Paytren kakang #BlokirK…"
sujaji_,2022-07-30 23:12:23,"RT @krocotv: NEWSFLUSH TERBARU!

generasi tiktok minggir dulu, generasi ice age mau lewat.

 #BlokirKominfo https://t.co/PMAWGIXMYC"
masssept,2022-07-30 23:12:17,"RT @Fadil_Original: Hey para gamers!

Bantu kami untuk mentrendingkan kembali #BlokirKominfo #ProtesNetizen &amp; #PSEmelanggarHAM !

Sekalian…"
Chvncb,2022-07-30 23:12:11,"RT @MstrYoda: Kpd yg tidak terhormat @kemkominfo ,
Mengapa kalian begitu tidak bijak dalam melakukan sesuatu? Kalian sangat merugikan masya…"
PasarligaO2,2022-07-30 23:12:09,"Jadwal pertandingan sepak bola

🏆Italian Cup🏆
31 - 01 Agustus 02:00 WIB 
Palermo vs AC Reggiana

#BlokirKominfo https://t.co/mcUQEiQygm"
nojetnad,2022-07-30 23:12:08,"RT @asyidiqihasbi: Steam sama Epic Games diblokir, lah gw kan ngerender 3D pake Unreal, buka aplikasinya dari Epic.

Ganggu orang kerja aja…"
Obiajulu_Antie,2022-07-30 23:12:07,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
gombang,2022-07-30 23:12:05,"RT @asyidiqihasbi: Steam sama Epic Games diblokir, lah gw kan ngerender 3D pake Unreal, buka aplikasinya dari Epic.

Ganggu orang kerja aja…"
halocloe,2022-07-30 23:12:01,RT @secgron: Hari ini dampak dari pemblokiran sewenang-wenang oleh @kemkominfo  udah bisa kita rasakan dan kini saatnya untuk mengambil lan…
kapyaf22,2022-07-30 23:11:57,"RT @madisnur: Mungkin kita masih inget kelakuan @kemkominfo pada 2019, dia asal aja blokir2 Internet di Papua. Bener2 merugikan Rakyat dan…"
anqgit_p,2022-07-30 23:11:57,RT @secgron: Semingguan ini kita udah melihat situs PSE @kemkominfo yg menjadi bagian dari proyek 963 miliar dikuliti oleh netizen. Mulai d…
bandungrent022,2022-07-30 23:11:56,"RT @LBH_Jakarta: LBH Jakarta mengajak kepada seluruh konten kreator, digital developer dan berbagai pihak yang dirugikan akibat Permenkomin…"
